theta,conf,method,image
72.77491768033242,0.8,A,bothFireAndSmoke_CV010788
74.62194451019975,0.8,A,bothFireAndSmoke_CV010798
103.42839099727398,0.3,A+B_conflict,bothFireAndSmoke_CV010800
86.24110077234847,0.8319498582678476,A+B,bothFireAndSmoke_CV010810
99.5512556873561,0.8,A,bothFireAndSmoke_CV010811
98.20283488705134,0.5785860629001565,A+B,bothFireAndSmoke_CV010829
1.827069389821376,0.3,A+B_conflict,bothFireAndSmoke_CV010833
139.33270132029693,0.3,A+B_conflict,bothFireAndSmoke_CV010842
44.677401278049665,0.6899888200205,A+B,bothFireAndSmoke_CV010859
139.6115797744643,0.6658039130976943,A+B,bothFireAndSmoke_CV010883
183.22194650855897,0.09900331661540819,A+B_conflict,bothFireAndSmoke_CV010898
65.28839156974503,0.6621334085941277,A+B,bothFireAndSmoke_CV010904
89.54103792962854,0.3,A+B_conflict,bothFireAndSmoke_CV010923
119.72248037503525,0.8432787342373098,A+B,bothFireAndSmoke_CV010951
106.14318205790497,0.6000156961022207,A+B,bothFireAndSmoke_CV010955
100.3165404068946,0.634854510581286,A+B,bothFireAndSmoke_CV010956
115.70762120202637,0.9820600454195468,A+B,bothFireAndSmoke_CV010960
130.6381617449122,0.7789760956431353,A+B,bothFireAndSmoke_CV010961
102.18901370222812,0.7374199667276911,A+B,bothFireAndSmoke_CV010962
149.08266647541038,0.3,A+B_conflict,bothFireAndSmoke_CV010965
102.97901609505172,0.8700357847126218,A+B,bothFireAndSmoke_CV010971
110.30172802952605,0.6308607983268031,A+B,bothFireAndSmoke_CV010974
148.37363040571142,1.0,A+B,bothFireAndSmoke_CV010978
103.31169999871221,0.3,A+B_conflict,bothFireAndSmoke_CV010982
128.8515856097926,0.681844103798215,A+B,bothFireAndSmoke_CV010983
112.2996499709239,0.3,A+B_conflict,bothFireAndSmoke_CV010990
119.29503444476265,0.3,A+B_conflict,bothFireAndSmoke_CV010992
110.46392576746122,0.3939382608577788,A,bothFireAndSmoke_CV010999
99.31908123770722,0.3,A+B_conflict,bothFireAndSmoke_CV011006
125.77111482100736,0.5630276421575848,A+B,bothFireAndSmoke_CV011008
129.32484553622692,0.7828229052893152,A+B,bothFireAndSmoke_CV011010
121.30358420188435,0.3,A+B_conflict,bothFireAndSmoke_CV011012
125.78002259679523,0.6426439009476301,A+B,bothFireAndSmoke_CV011017
104.2146762639587,0.8914983720096514,A+B,bothFireAndSmoke_CV011020
90.66701854280511,0.3,A+B_conflict,bothFireAndSmoke_CV011022
103.67843293392383,0.7473596045084167,A+B,bothFireAndSmoke_CV011024
99.81621441235507,0.7521167824076689,A+B,bothFireAndSmoke_CV011032
100.53083541216068,0.6749407203581066,A+B,bothFireAndSmoke_CV011035
47.29081567967867,0.6983966685657754,A,bothFireAndSmoke_CV011042
79.69956972687183,0.8184389630773972,A+B,bothFireAndSmoke_CV011043
95.237749974972,0.3,A+B_conflict,bothFireAndSmoke_CV011045
98.55035968807161,0.6779886822194789,A+B,bothFireAndSmoke_CV011049
104.03075648091273,0.7762909188604047,A+B,bothFireAndSmoke_CV011050
101.73732421226173,0.9562066101706553,A+B,bothFireAndSmoke_CV011054
116.5499344220224,0.3,A+B_conflict,bothFireAndSmoke_CV011055
132.64267094204087,0.28566903293322626,A+B_conflict,bothFireAndSmoke_CV011063
113.17656008762883,0.3,A+B_conflict,bothFireAndSmoke_CV011065
102.40660707546343,0.8867629464024984,A+B,bothFireAndSmoke_CV011068
102.88151752302993,0.8793600185422765,A+B,bothFireAndSmoke_CV011071
124.41216278252354,1.0,A+B,bothFireAndSmoke_CV011074
79.37516204438931,0.8750582358642637,A+B,bothFireAndSmoke_CV011077
103.57683369696906,0.8309996874985908,A+B,bothFireAndSmoke_CV011078
171.44024171524757,0.15729457604442357,A+B_conflict,bothFireAndSmoke_CV011088
114.34191462190022,0.3,A+B_conflict,bothFireAndSmoke_CV011098
132.16629864281552,0.3,A+B_conflict,bothFireAndSmoke_CV011101
101.60185978877074,0.8786776668662741,A+B,bothFireAndSmoke_CV011103
92.61526273762735,0.7143413507549091,A+B,bothFireAndSmoke_CV011104
126.48622459219084,0.8597783160179137,A+B,bothFireAndSmoke_CV011109
77.83694814531871,0.8244813936922334,A+B,bothFireAndSmoke_CV011113
124.86806623291264,0.902057039752914,A+B,bothFireAndSmoke_CV011114
127.88922795166914,0.9127666425611024,A+B,bothFireAndSmoke_CV011115
98.69034557867066,0.8587197905826182,A+B,bothFireAndSmoke_CV011119
124.01640014465464,0.9442178845423601,A+B,bothFireAndSmoke_CV011121
103.42495756109268,0.9755076528127747,A+B,bothFireAndSmoke_CV011128
96.88286112875319,0.9021528266201528,A+B,bothFireAndSmoke_CV011129
98.97622160991715,1.0,A+B,bothFireAndSmoke_CV011132
99.09430573271047,0.838188372616326,A+B,bothFireAndSmoke_CV011156
110.81109327323873,0.8,A,bothFireAndSmoke_CV011159
94.0828747178057,0.8,A,bothFireAndSmoke_CV011160
97.8192377549059,0.3,A+B_conflict,bothFireAndSmoke_CV011164
86.49067198751804,0.3,A+B_conflict,bothFireAndSmoke_CV011166
102.34457595623957,1.0,A+B,bothFireAndSmoke_CV011169
108.77971358096744,0.8834872493406851,A+B,bothFireAndSmoke_CV011170
104.8699431111035,0.5873898716890533,A+B,bothFireAndSmoke_CV011171
126.52235210859348,0.8674278655686218,A+B,bothFireAndSmoke_CV011181
121.44174664299833,0.9239840857078779,A+B,bothFireAndSmoke_CV011182
99.87094735653815,0.8749766041676257,A+B,bothFireAndSmoke_CV011183
128.5672423393686,0.6403912301690785,A+B,bothFireAndSmoke_CV011186
125.01537924282867,1.0,A+B,bothFireAndSmoke_CV011191
100.20162913894896,0.9385108862818652,A+B,bothFireAndSmoke_CV011200
118.45309534890073,0.3,A+B_conflict,bothFireAndSmoke_CV011202
97.75327109639368,0.6170050576228276,A+B,bothFireAndSmoke_CV011203
127.93443860196447,0.6917079351477038,A+B,bothFireAndSmoke_CV011208
97.23694061900028,0.8194189896289139,A+B,bothFireAndSmoke_CV011210
95.17733080012057,0.5488405658091835,A+B,bothFireAndSmoke_CV011213
119.49972719776163,0.8721673062996844,A+B,bothFireAndSmoke_CV011214
102.99230846406682,0.8633125475388558,A+B,bothFireAndSmoke_CV011218
132.17638897498375,0.607257833927293,A+B,bothFireAndSmoke_CV011219
119.04667664926735,0.6024481751837697,A+B,bothFireAndSmoke_CV011220
93.84084707822213,0.8731877501782299,A+B,bothFireAndSmoke_CV011221
130.6615482782457,0.8582508312091963,A+B,bothFireAndSmoke_CV011224
116.17105045803405,1.0,A+B,bothFireAndSmoke_CV011228
70.91790740356882,0.8,A,bothFireAndSmoke_CV011233
91.86693342872357,0.8,A,bothFireAndSmoke_CV011243
95.08441606273168,0.6726734955587677,A+B,bothFireAndSmoke_CV011244
118.77311182911835,0.8550244414339834,A+B,bothFireAndSmoke_CV011246
125.41466231529276,0.7929223852454698,A+B,bothFireAndSmoke_CV011248
94.27529264660255,0.8,A,bothFireAndSmoke_CV011249
110.47832879601312,0.3,A+B_conflict,bothFireAndSmoke_CV011250
102.77058931265093,0.7786521003646978,A+B,bothFireAndSmoke_CV011251
48.63866515853902,0.9949466539090213,A+B,bothFireAndSmoke_CV011253
121.44477555625461,0.9074888928977508,A+B,bothFireAndSmoke_CV011254
130.06126857125025,0.8,A,bothFireAndSmoke_CV011255
107.82481195696491,0.3,A+B_conflict,bothFireAndSmoke_CV011260
90.79014582154697,0.3,A+B_conflict,bothFireAndSmoke_CV011261
106.32906835752082,1.0,A+B,bothFireAndSmoke_CV011262
83.05103264112603,0.3,A+B_conflict,bothFireAndSmoke_CV011263
69.94399776411426,0.8,A,bothFireAndSmoke_CV011265
125.35967688565054,0.735152332678428,A+B,bothFireAndSmoke_CV011266
67.06349208031254,0.5722733900327133,A+B,bothFireAndSmoke_CV011267
130.6471452754136,0.8836160925855073,A+B,bothFireAndSmoke_CV011268
74.70477871393942,0.8094021520267412,A+B,bothFireAndSmoke_CV011272
120.00808635289927,0.2884078759439734,A+B_conflict,bothFireAndSmoke_CV011281
106.39938617063262,0.3,A+B_conflict,bothFireAndSmoke_CV011283
79.45379068378242,0.7290927520332702,A+B,bothFireAndSmoke_CV011285
111.01799314662458,0.3,A+B_conflict,bothFireAndSmoke_CV011287
128.050497579052,0.6356709608536892,A+B,bothFireAndSmoke_CV011292
127.45696138826696,0.6181963671872989,A+B,bothFireAndSmoke_CV011294
83.32785584647233,0.3,A+B_conflict,bothFireAndSmoke_CV011298
130.3031095365646,0.3,A+B_conflict,bothFireAndSmoke_CV011299
123.46780085398915,0.7107338024144734,A+B,bothFireAndSmoke_CV011301
121.46168811290372,0.29513456292836715,A+B_conflict,bothFireAndSmoke_CV011303
102.43922363222735,0.3,A+B_conflict,bothFireAndSmoke_CV011307
137.7988813185472,0.8,A,bothFireAndSmoke_CV011311
124.77992210025393,0.7850098471406699,A+B,bothFireAndSmoke_CV011314
121.76758100321949,0.9747490986536543,A+B,bothFireAndSmoke_CV011315
96.72669126042152,0.921585288465784,A+B,bothFireAndSmoke_CV011317
98.0112921883294,0.8058936171688547,A+B,bothFireAndSmoke_CV011320
116.99378879340777,0.3,A+B_conflict,bothFireAndSmoke_CV011324
109.1338383431665,1.0,A+B,bothFireAndSmoke_CV011332
129.02458452828668,0.7779733401372986,A+B,bothFireAndSmoke_CV011333
91.64569585934387,0.3,A+B_conflict,bothFireAndSmoke_CV011339
72.83909400953941,0.8269060191876497,A+B,bothFireAndSmoke_CV011348
105.74336123691343,0.8072801728492669,A+B,bothFireAndSmoke_CV011350
131.27530019434317,0.8487216870683756,A+B,bothFireAndSmoke_CV011351
99.20940585713397,0.8585042239655434,A+B,bothFireAndSmoke_CV011352
76.78630006390136,0.8,A,bothFireAndSmoke_CV011353
79.90356645854234,0.7404571199896517,A+B,bothFireAndSmoke_CV011354
122.25914530328673,0.8501432777176177,A+B,bothFireAndSmoke_CV011355
124.13027554978977,0.8059375833594782,A+B,bothFireAndSmoke_CV011364
76.42537941380503,0.8371016294730236,A+B,bothFireAndSmoke_CV011366
70.72170725572735,0.7408516426213428,A+B,bothFireAndSmoke_CV011372
104.11904579100522,0.8580741358261097,A+B,bothFireAndSmoke_CV011373
111.83396802776448,0.8,A,bothFireAndSmoke_CV011376
115.84976412136486,0.617638841273947,A+B,bothFireAndSmoke_CV011377
129.88206079396258,0.3,A+B_conflict,bothFireAndSmoke_CV011380
87.13408165970742,0.3,A+B_conflict,bothFireAndSmoke_CV011385
73.3109702789074,0.8,A,bothFireAndSmoke_CV011392
118.04556253604514,0.6579907575700039,A+B,bothFireAndSmoke_CV011394
102.63406002941122,0.9944297840839376,A+B,bothFireAndSmoke_CV011397
143.37098267547123,0.3,A+B_conflict,bothFireAndSmoke_CV011399
126.10874823478746,0.8,A,bothFireAndSmoke_CV011407
105.26349243213532,0.3,A+B_conflict,bothFireAndSmoke_CV011411
113.20964154273736,0.3,A+B_conflict,bothFireAndSmoke_CV011413
97.70563701358118,0.7499032278788755,A+B,bothFireAndSmoke_CV011415
127.55533146550742,0.6365631829546354,A+B,bothFireAndSmoke_CV011416
129.96136378266127,0.7130425194885321,A+B,bothFireAndSmoke_CV011421
66.04872129419657,0.8,A,bothFireAndSmoke_CV011424
91.72749979998923,0.3,A+B_conflict,bothFireAndSmoke_CV011426
76.93742257892319,0.8,A,bothFireAndSmoke_CV011427
124.53590675276847,0.9325231773936178,A+B,bothFireAndSmoke_CV011429
126.11434692401924,0.712644621747375,A+B,bothFireAndSmoke_CV011432
94.77235661942035,0.951907910007098,A+B,bothFireAndSmoke_CV011435
123.77600180082888,0.6793423782604497,A+B,bothFireAndSmoke_CV011438
105.91579143883632,0.3,A+B_conflict,bothFireAndSmoke_CV011441
96.0342231806612,0.28619420459255435,A+B_conflict,bothFireAndSmoke_CV011442
99.13402458289175,0.9851552715181509,A+B,bothFireAndSmoke_CV011449
102.59609628647725,0.9157667265676847,A+B,bothFireAndSmoke_CV011452
97.58087558726255,0.7725359365035391,A+B,bothFireAndSmoke_CV011455
78.07637852374408,0.8,A,bothFireAndSmoke_CV011458
128.9109995143826,0.8349625543147972,A+B,bothFireAndSmoke_CV011459
106.28580234146844,0.3,A+B_conflict,bothFireAndSmoke_CV011460
96.84452221150036,0.3,A+B_conflict,bothFireAndSmoke_CV011462
101.87375685623984,1.0,A+B,bothFireAndSmoke_CV011463
127.65619668548047,0.3,A+B_conflict,bothFireAndSmoke_CV011470
118.00591795617191,0.3,A+B_conflict,bothFireAndSmoke_CV011479
122.13829262216268,0.8823072411951279,A+B,bothFireAndSmoke_CV011486
122.0109475901448,0.8221523553633372,A+B,bothFireAndSmoke_CV011487
101.71586008828908,0.3,A+B_conflict,bothFireAndSmoke_CV011492
101.5921065251625,0.974848417239323,A+B,bothFireAndSmoke_CV011500
128.8726010245359,0.8228462013830646,A+B,bothFireAndSmoke_CV011501
116.41576294712208,0.857472275192091,A+B,bothFireAndSmoke_CV011506
101.43532819378851,0.8288121951717713,A+B,bothFireAndSmoke_CV011509
125.20258913108412,1.0,A+B,bothFireAndSmoke_CV011511
76.98191396957492,0.9055569567706918,A+B,bothFireAndSmoke_CV011513
79.69620074759123,0.7966050190574063,A+B,bothFireAndSmoke_CV011515
96.88062163726342,0.906740922607005,A+B,bothFireAndSmoke_CV011516
124.14093366997692,0.6924661622548504,A+B,bothFireAndSmoke_CV011524
101.67515458085882,0.8312830233996182,A+B,bothFireAndSmoke_CV011530
126.64732676396672,0.7563550769013859,A+B,bothFireAndSmoke_CV011531
103.5839736367643,0.3,A+B_conflict,bothFireAndSmoke_CV011534
117.30898091294816,0.8,A,bothFireAndSmoke_CV011537
82.32149427107802,0.3,A+B_conflict,bothFireAndSmoke_CV011545
231.51613351420903,0.3,A+B_conflict,bothFireAndSmoke_CV011548
83.34992571549978,0.3,A+B_conflict,bothFireAndSmoke_CV011551
99.09943601991462,0.7463752033083046,A+B,bothFireAndSmoke_CV011554
104.70059455002817,0.3,A+B_conflict,bothFireAndSmoke_CV011559
133.32770604071567,0.7526147393317548,A+B,bothFireAndSmoke_CV011560
106.83958931363804,0.5776056668378237,A+B,bothFireAndSmoke_CV011563
122.01598444660088,0.9433982135402623,A+B,bothFireAndSmoke_CV011564
69.56349187532831,0.7762781664658829,A+B,bothFireAndSmoke_CV011574
81.57053139306984,0.8,A,bothFireAndSmoke_CV011575
93.77196064177248,0.9287958647656699,A+B,bothFireAndSmoke_CV011581
97.15920352133743,1.0,A+B,bothFireAndSmoke_CV011584
136.46135912501876,0.6863267013458809,A+B,bothFireAndSmoke_CV011585
122.78665983476967,0.2963086603282356,A+B_conflict,bothFireAndSmoke_CV011586
112.66566070634236,0.3,A+B_conflict,bothFireAndSmoke_CV011592
105.72154895002673,1.0,A+B,bothFireAndSmoke_CV011596
100.19079007407302,0.6919098536630965,A+B,bothFireAndSmoke_CV011597
105.36673956600272,0.8098274372196488,A+B,bothFireAndSmoke_CV011604
75.83413786472588,0.3,A+B_conflict,bothFireAndSmoke_CV011606
103.69084003803077,0.8545742952167157,A+B,bothFireAndSmoke_CV011608
92.2754791292287,0.3,A+B_conflict,bothFireAndSmoke_CV011617
82.90255902041542,0.9472875841534135,A+B,bothFireAndSmoke_CV011623
134.88883917997939,0.842239403330972,A+B,bothFireAndSmoke_CV011628
99.62948466404383,0.9428169571921263,A+B,bothFireAndSmoke_CV011630
122.76918067052893,0.3,A+B_conflict,bothFireAndSmoke_CV011633
71.97552990823974,0.6091240699551957,A+B,bothFireAndSmoke_CV011638
118.18076340064566,0.3,A+B_conflict,bothFireAndSmoke_CV011641
73.5947556259644,0.8,A,bothFireAndSmoke_CV011645
103.13651653469852,0.7264722210148391,A+B,bothFireAndSmoke_CV011647
91.65277115090275,0.3,A+B_conflict,bothFireAndSmoke_CV011649
113.48034084314972,0.3,A+B_conflict,bothFireAndSmoke_CV011651
102.9364838322009,0.825226989125067,A+B,bothFireAndSmoke_CV011652
99.07155888020733,1.0,A+B,bothFireAndSmoke_CV011654
84.45663759767224,0.9735414500555917,A+B,bothFireAndSmoke_CV011662
105.12461530478859,0.8405779295656206,A+B,bothFireAndSmoke_CV011665
81.43035892062095,0.3,A+B_conflict,bothFireAndSmoke_CV011668
100.7627191670307,0.8779535629524226,A+B,bothFireAndSmoke_CV011670
74.57909582620711,0.8,A,bothFireAndSmoke_CV011672
105.21343650696815,0.3,A+B_conflict,bothFireAndSmoke_CV011676
98.6554675033407,0.9131827899813876,A+B,bothFireAndSmoke_CV011679
155.80428988288412,0.3,A+B_conflict,bothFireAndSmoke_CV011680
122.58078804168234,0.7686278085852039,A+B,bothFireAndSmoke_CV011683
68.60282865229428,0.8,A,bothFireAndSmoke_CV011685
104.56834067500556,0.7711233316572501,A+B,bothFireAndSmoke_CV011688
129.2551250941059,0.600421597171674,A+B,bothFireAndSmoke_CV011694
101.24896205495685,0.3,A+B_conflict,bothFireAndSmoke_CV011698
100.00602524530123,0.5968851455701976,A+B,bothFireAndSmoke_CV011703
97.9176369249285,0.8,A,bothFireAndSmoke_CV011704
70.92022877843382,0.7039343291179679,A+B,bothFireAndSmoke_CV011718
95.1727304973048,0.6305886792380159,A+B,bothFireAndSmoke_CV011726
101.04418161924556,0.3,A+B_conflict,bothFireAndSmoke_CV011733
96.69980809379892,0.8971646726064955,A+B,bothFireAndSmoke_CV011736
101.03078968568389,0.9382636946508928,A+B,bothFireAndSmoke_CV011738
99.27712677636762,0.9765988373538859,A+B,bothFireAndSmoke_CV011743
46.75063607501643,0.6703628139477913,A,bothFireAndSmoke_CV011746
123.2262283034511,0.9826675544937034,A+B,bothFireAndSmoke_CV011751
177.70683474448893,0.3,A+B_conflict,bothFireAndSmoke_CV011754
87.46068518493912,0.8,A,bothFireAndSmoke_CV011756
100.38761476260116,0.8084073058194112,A+B,bothFireAndSmoke_CV011758
107.90589065339236,0.6118697058928376,A+B,bothFireAndSmoke_CV011760
106.14380855928785,0.3,A+B_conflict,bothFireAndSmoke_CV011761
114.80471664455116,0.6481060604174389,A+B,bothFireAndSmoke_CV011763
97.68206074113404,0.7885864893357977,A+B,bothFireAndSmoke_CV011766
72.9745429256291,0.8242156795269979,A+B,bothFireAndSmoke_CV011770
101.89285470463294,0.7006467825881233,A+B,bothFireAndSmoke_CV011771
79.6777846654704,0.7826017309134459,A+B,bothFireAndSmoke_CV011774
116.30247242967425,0.3,A+B_conflict,bothFireAndSmoke_CV011777
81.79103871432066,0.9238326139510804,A+B,bothFireAndSmoke_CV011783
116.74487926485425,0.3,A+B_conflict,bothFireAndSmoke_CV011784
93.71155767151483,0.6285241292756905,A+B,bothFireAndSmoke_CV011786
45.987241539693464,0.3,A+B_conflict,bothFireAndSmoke_CV011790
174.42407826251252,0.7784499397410807,A,bothFireAndSmoke_CV011797
98.00836113541861,0.7441084356991274,A+B,bothFireAndSmoke_CV011799
84.61027044849898,0.3,A+B_conflict,bothFireAndSmoke_CV011802
104.1231906754647,0.5901600719582107,A+B,bothFireAndSmoke_CV011807
78.80010807628805,0.569483846233785,A+B,bothFireAndSmoke_CV011814
102.06002386060679,1.0,A+B,bothFireAndSmoke_CV011817
104.81884589706364,0.3,A+B_conflict,bothFireAndSmoke_CV011824
124.34624758215259,0.9617227787233709,A+B,bothFireAndSmoke_CV011829
110.35967126887628,0.9489937847315492,A+B,bothFireAndSmoke_CV011832
118.91533001144096,0.8723787778817014,A+B,bothFireAndSmoke_CV011833
80.09721535898682,0.5804423981538168,A+B,bothFireAndSmoke_CV011834
95.83506367957338,0.8,A,bothFireAndSmoke_CV011835
104.25936148771622,0.8736695389798319,A+B,bothFireAndSmoke_CV011836
101.19280689199222,0.8444343527282026,A+B,bothFireAndSmoke_CV011843
176.0440374722815,0.723061895270261,A,bothFireAndSmoke_CV011844
83.6500020329182,0.8,A,bothFireAndSmoke_CV011845
82.57849131646078,0.9025468547456952,A+B,bothFireAndSmoke_CV011846
72.23370258168721,0.8238218180844596,A+B,bothFireAndSmoke_CV011848
95.15996732407503,0.6358952391488006,A+B,bothFireAndSmoke_CV011850
78.12924415670493,0.8,A,bothFireAndSmoke_CV011855
102.03248888134299,0.8659589966537553,A+B,bothFireAndSmoke_CV011856
98.65609812045473,0.3,A+B_conflict,bothFireAndSmoke_CV011866
79.77706689700146,0.5742453656869385,A+B,bothFireAndSmoke_CV011867
108.56965951239873,0.906168182350545,A+B,bothFireAndSmoke_CV011869
125.05644099729096,1.0,A+B,bothFireAndSmoke_CV011870
83.61166856661696,0.3,A+B_conflict,bothFireAndSmoke_CV011871
108.04565527924277,0.3,A+B_conflict,bothFireAndSmoke_CV011873
124.87977963432546,0.7142490537574766,A+B,bothFireAndSmoke_CV011875
76.70198954490849,0.8,A,bothFireAndSmoke_CV011878
73.38126274367052,0.8,A,bothFireAndSmoke_CV011882
105.78958029501119,0.3,A+B_conflict,bothFireAndSmoke_CV011885
101.44401263791663,1.0,A+B,bothFireAndSmoke_CV011890
101.52920479022293,1.0,A+B,bothFireAndSmoke_CV011891
101.13843786126282,0.8385809969801474,A+B,bothFireAndSmoke_CV011894
114.09848755478781,0.28895211348679534,A+B_conflict,bothFireAndSmoke_CV011895
118.95595322588697,0.28351821780575653,A+B_conflict,bothFireAndSmoke_CV011898
106.4417817051448,1.0,A+B,bothFireAndSmoke_CV011902
104.67782025978595,0.3,A+B_conflict,bothFireAndSmoke_CV011910
127.63687740249264,0.26454056188292135,A+B_conflict,bothFireAndSmoke_CV011917
100.42082409359097,0.8077829392212825,A+B,bothFireAndSmoke_CV011918
119.92560312709715,0.723097765014007,A+B,bothFireAndSmoke_CV011921
126.88318302274413,0.9515836471033939,A+B,bothFireAndSmoke_CV011922
100.79672249185813,0.9987157279494213,A+B,bothFireAndSmoke_CV011923
93.956035072808,0.7806412911686802,A+B,bothFireAndSmoke_CV011927
133.30577783286094,0.7781013060327475,A+B,bothFireAndSmoke_CV011928
95.98261308430334,0.6250833370613107,A+B,bothFireAndSmoke_CV011929
108.22597288527004,0.29261426788938605,A+B_conflict,bothFireAndSmoke_CV011933
103.94296811184387,1.0,A+B,bothFireAndSmoke_CV011934
116.91089832245514,0.3,A+B_conflict,bothFireAndSmoke_CV011939
81.06400792984918,0.3,A+B_conflict,bothFireAndSmoke_CV011941
99.93897520402336,0.7586310256195029,A+B,bothFireAndSmoke_CV011944
173.28468523595922,0.68209013048682,A,bothFireAndSmoke_CV011946
131.05821340481862,0.8,A,bothFireAndSmoke_CV011947
335.96106331395015,0.3,A+B_conflict,bothFireAndSmoke_CV011948
339.8739323137219,0.3,A+B_conflict,bothFireAndSmoke_CV011951
104.27048800084533,0.588627672307149,A+B,bothFireAndSmoke_CV011955
64.65699454840157,0.3,A+B_conflict,bothFireAndSmoke_CV011956
103.62989898517736,0.3,A+B_conflict,bothFireAndSmoke_CV011958
125.96030495665714,0.6051121712810141,A+B,bothFireAndSmoke_CV011959
75.13238554532845,0.8,A,bothFireAndSmoke_CV011960
101.38358338886806,0.3,A+B_conflict,bothFireAndSmoke_CV011963
129.98269466833852,1.0,A+B,bothFireAndSmoke_CV011965
105.21855904576871,0.3,A+B_conflict,bothFireAndSmoke_CV011966
176.88979921910826,0.8,A,bothFireAndSmoke_CV011967
331.7576698626017,0.3,A+B_conflict,bothFireAndSmoke_CV011968
122.6650684774685,0.8,A,bothFireAndSmoke_CV011969
330.2388385792955,0.3,A+B_conflict,bothFireAndSmoke_CV011972
129.07410393292795,0.8,A,bothFireAndSmoke_CV011973
75.16641033578337,0.8,A,bothFireAndSmoke_CV011975
341.81278227095754,0.3,A+B_conflict,bothFireAndSmoke_CV011977
120.07727429981242,0.8,A,bothFireAndSmoke_CV011980
331.6034813787421,0.3,A+B_conflict,bothFireAndSmoke_CV011981
106.78712506414658,0.3,A+B_conflict,bothFireAndSmoke_CV011982
102.62696290002931,0.3,A+B_conflict,bothFireAndSmoke_CV011985
101.29381623121643,0.3,A+B_conflict,bothFireAndSmoke_CV011987
325.4351381853263,0.3,A+B_conflict,bothFireAndSmoke_CV011988
79.77294033188345,0.8,A,bothFireAndSmoke_CV011992
346.09621784644696,0.3,A+B_conflict,bothFireAndSmoke_CV011994
78.10504370271278,0.8,A,bothFireAndSmoke_CV011995
102.43938913910038,0.6319086625800001,A+B,bothFireAndSmoke_CV011997
347.0373442649029,0.3,A+B_conflict,bothFireAndSmoke_CV012000
127.45841256969977,0.8,A,bothFireAndSmoke_CV012003
107.04735735668794,0.3,A+B_conflict,bothFireAndSmoke_CV012004
332.676362335848,0.3,A+B_conflict,bothFireAndSmoke_CV012005
117.05211303872935,0.6172569863114,A+B,bothFireAndSmoke_CV012006
125.80655025834707,0.3,A+B_conflict,bothFireAndSmoke_CV012009
128.41171595027637,0.8,A,bothFireAndSmoke_CV012010
84.39212485077708,0.3,A+B_conflict,bothFireAndSmoke_CV012016
101.28842681975374,0.3,A+B_conflict,bothFireAndSmoke_CV012017
341.91431999199125,0.3,A+B_conflict,bothFireAndSmoke_CV012018
102.68767128941143,0.3,A+B_conflict,bothFireAndSmoke_CV012021
107.39732135353741,0.3,A+B_conflict,bothFireAndSmoke_CV012028
99.74568085962386,0.8,A,bothFireAndSmoke_CV012029
344.0103506865827,0.3,A+B_conflict,bothFireAndSmoke_CV012038
96.05232523261904,0.3,A+B_conflict,bothFireAndSmoke_CV012047
133.39144399789657,0.8,A,bothFireAndSmoke_CV012048
329.77099452613606,0.3,A+B_conflict,bothFireAndSmoke_CV012050
102.5027182165701,0.3,A+B_conflict,bothFireAndSmoke_CV012052
77.27455276330028,0.9700207078578031,A+B,bothFireAndSmoke_CV012055
73.65418783788888,0.3,A+B_conflict,bothFireAndSmoke_CV012056
105.37752051592958,0.3,A+B_conflict,bothFireAndSmoke_CV012057
1.8976439910945035,0.8,A,bothFireAndSmoke_CV012058
115.83639217580486,0.6145613230923836,A+B,bothFireAndSmoke_CV012060
80.03810522532606,0.8,A,bothFireAndSmoke_CV012063
102.24527308698015,0.3,A+B_conflict,bothFireAndSmoke_CV012064
132.23992152615367,0.8,A,bothFireAndSmoke_CV012066
107.44763464034602,0.3,A+B_conflict,bothFireAndSmoke_CV012071
333.55175149581737,0.3,A+B_conflict,bothFireAndSmoke_CV012074
98.6694835142563,0.3,A+B_conflict,bothFireAndSmoke_CV012078
101.42799339630581,0.3,A+B_conflict,bothFireAndSmoke_CV012085
98.24052917536858,0.8,A,bothFireAndSmoke_CV012086
98.03056114624006,0.3,A+B_conflict,bothFireAndSmoke_CV012087
173.88423542644395,0.3,A+B_conflict,bothFireAndSmoke_CV012091
104.22099397563419,0.3,A+B_conflict,bothFireAndSmoke_CV012097
328.0950052983034,0.3,A+B_conflict,bothFireAndSmoke_CV012099
76.83296983061709,0.8,A,bothFireAndSmoke_CV012107
100.75621475751527,0.3,A+B_conflict,bothFireAndSmoke_CV012109
107.90837624059294,0.3,A+B_conflict,bothFireAndSmoke_CV012110
126.49540441520382,0.8,A,bothFireAndSmoke_CV012115
126.76370733759367,0.8,A,bothFireAndSmoke_CV012116
75.3313078608632,0.8,A,bothFireAndSmoke_CV012120
169.1971555596406,0.7211933157842814,A,bothFireAndSmoke_CV012127
100.25620200647157,0.3,A+B_conflict,bothFireAndSmoke_CV012128
100.9506587772434,0.3,A+B_conflict,bothFireAndSmoke_CV012129
71.33016700640474,0.3,A+B_conflict,bothFireAndSmoke_CV012135
131.89524993285758,0.8,A,bothFireAndSmoke_CV012141
345.35643726150624,0.3,A+B_conflict,bothFireAndSmoke_CV012142
105.83592116767922,0.3,A+B_conflict,bothFireAndSmoke_CV012146
115.82098743501841,0.628253586232511,A+B,bothFireAndSmoke_CV012147
103.46990532020611,0.3,A+B_conflict,bothFireAndSmoke_CV012148
131.0553219302091,0.8,A,bothFireAndSmoke_CV012154
